5156	1073	0
5156	322	0
5156	2671	0
5156	1784	0
5156	2529	0
5156	3950	0
5156	555	0
422	1199	0
422	2706	0
4960	3174	0
4960	785	0
146	2066	0
146	978	0
146	2496	0
2122	2881	0
5156	344	0
5156	1196	0
59	3018	0
59	1066	0
59	590	0
59	1960	0
59	32	0
59	541	0
59	1035	0
59	938	0
59	2565	0
59	2291	0
59	3414	0
59	2067	0
59	3185	0
4600	3174	0
1579	3147	0
1579	916	0
5156	788	0
5156	2942	0
5156	1197	0
5156	356	0
5156	3753	0
5156	2427	0
5156	1183	0
5156	1094	0
5156	1233	0
5156	527	0
3113	297	0
5156	3108	0
5156	1265	0
5156	1270	0
5733	3566	0
1647	3710	0
1647	38	0
424	1188	0
4600	2599	0
4126	2294	0
3054	3210	0
3054	2699	0
5657	2561	0
5657	380	0
5657	2006	0
5657	2442	0
5657	2108	0
5657	3147	0
3509	1884	0
5046	2932	0
5046	3819	0
5046	3741	0
4831	2352	0
5198	3477	0
5198	32	0
5198	3948	0
5198	3949	0
518	3067	0
195	3658	0
4305	2170	0
4305	1060	0
4305	260	0
4305	1894	0
4305	747	0
4305	596	0
4305	553	0
4305	2995	0
4305	2735	0
4305	3771	0
4305	2150	0
4305	42	0
4305	3213	0
1088	2019	0
349	1266	0
2272	3798	0
518	3185	0
518	937	0
411	3326	0
4305	1641	0
2342	1240	0
5394	266	0
1202	1249	0
727	296	0
195	3686	0
648	2628	0
4294	1438	0
4277	2942	0
1274	3532	0
1451	1302	0
1451	1287	0
1451	1862	0
1451	1389	0
2395	232	0
1088	3447	0
4639	3039	0
4639	2863	0
195	2373	0
36	2369	0
36	2694	0
36	2269	0
3412	1210	0
3182	3882	0
3182	2942	0
1647	3916	0
872	899	0
1425	3912	0
411	1021	0
1780	2877	0
1780	1672	0
1780	3196	0
1780	2006	0
4543	2600	0
4543	3327	0
4543	1295	0
3471	3773	0
3471	3906	0
3471	21	0
3471	1594	0
2232	3826	0
424	901	0
102	913	0
102	750	0
102	1219	0
102	1084	0
1088	2076	0
1088	3623	0
5397	1097	0
5397	1947	0
5397	2025	0
5397	949	0
229	2718	0
229	2657	0
229	2628	0
229	2316	0
229	724	0
229	2541	0
229	86	0
229	2766	0
229	2062	0
229	2712	0
229	3177	0
229	3831	0
229	3943	0
229	3285	0
229	3578	0
229	3317	0
229	3949	0
5312	3006	0
3054	2926	0
343	2616	0
4579	2194	0
4579	2105	0
4579	1190	0
4579	2289	0
102	1722	0
102	933	0
102	1266	0
102	3798	0
102	3157	0
102	3160	0
102	2599	0
102	2369	0
4305	2006	0
3125	3791	0
1088	3654	0
3693	249	0
5222	2003	0
5222	11	0
5453	913	0
2242	3440	0
184	2294	0
184	2018	0
184	2054	0
184	3791	0
184	10	0
5636	2745	0
5636	1084	0
4582	923	0
1500	317	0
1500	2942	0
4744	480	0
4744	3471	0
4744	1231	0
4744	954	0
4744	3159	0
4744	912	0
2176	1649	0
911	1641	0
911	599	0
911	1940	0
2841	3852	0
1203	1375	0
1203	1204	0
2105	3827	0
2847	2036	0
2847	3248	0
2847	1405	0
2847	1042	0
1088	247	0
1425	1223	0
1425	2769	0
1425	441	0
4842	2968	0
195	2113	0
4258	2146	0
4258	2420	0
4258	2787	0
4258	2114	0
4258	3098	0
4258	1225	0
424	1271	0
1389	2071	0
1389	1271	0
1389	3105	0
1389	58	0
195	3062	0
1389	1242	0
2462	1391	0
2462	2761	0
2462	1262	0
2462	1584	0
2462	2662	0
1088	3910	0
1834	968	0
1834	2574	0
1834	3534	0
4950	2947	0
1958	2355	0
1101	48	0
1101	1288	0
1101	2017	0
1755	7	0
1755	1569	0
1755	1895	0
1755	1947	0
1897	2560	0
518	1031	0
518	1320	0
518	3251	0
2122	3039	0
3842	2622	0
3842	539	0
3842	3398	0
3436	3689	0
3436	372	0
3436	3682	0
3436	2817	0
3436	516	0
3436	1676	0
5181	3155	0
5181	1127	0
1306	339	0
3054	178	0
3054	70	0
3054	537	0
2947	296	0
2947	1923	0
2947	3252	0
2947	1060	0
2947	2580	0
2947	1704	0
2947	16	0
2947	1449	0
2947	3418	0
2947	3007	0
2947	778	0
2947	1307	0
2947	1136	0
2947	1244	0
2947	1247	0
2947	2997	0
4816	290	0
424	3053	0
3259	1348	0
4582	3104	0
4582	1374	0
2969	2054	0
2969	2004	0
2969	317	0
3172	750	0
678	202	0
3732	1196	0
5300	3819	0
737	1234	0
737	3785	0
737	930	0
737	3949	0
1120	3638	0
1120	2628	0
1120	2432	0
1120	2009	0
1120	3429	0
1101	999	0
2063	2769	0
2407	1826	0
1088	3217	0
1088	2940	0
1088	441	0
1088	1148	0
1088	2300	0
1088	2762	0
1088	3035	0
1088	1269	0
231	2194	0
231	1196	0
4579	2579	0
1352	2964	0
1088	2732	0
1194	2105	0
1194	3791	0
1194	3649	0
1194	2474	0
1194	627	0
1194	866	0
1194	1873	0
1755	25	0
1755	1997	0
1755	910	0
5312	2681	0
2841	1633	0
1194	508	0
1194	216	0
1194	499	0
3020	898	0
3020	1035	0
3020	900	0
3020	945	0
3020	3364	0
3020	2203	0
3020	2692	0
3020	2724	0
4186	2262	0
1165	1193	0
1194	1503	0
1194	466	0
1194	2378	0
1194	818	0
1194	2717	0
1194	1391	0
1194	2174	0
1194	2369	0
1194	1135	0
1194	1485	0
1194	597	0
1194	3852	0
1194	322	0
1194	1648	0
1194	2671	0
1194	3552	0
1194	2302	0
1194	1914	0
1194	3210	0
1194	1079	0
1194	1388	0
1194	3444	0
1194	457	0
1194	1954	0
1113	1178	0
5132	778	0
5132	2023	0
1194	408	0
1194	424	0
1194	1814	0
1194	207	0
1194	3810	0
1194	3699	0
1194	3528	0
1194	3526	0
1194	1273	0
1194	2739	0
1194	1120	0
1194	1271	0
1194	3480	0
1194	1759	0
1194	1288	0
1194	1060	0
1194	1041	0
1194	296	0
1546	3911	0
5046	2764	0
5046	456	0
5046	1035	0
528	1923	0
5054	1876	0
5054	292	0
5054	1407	0
5054	1245	0
5054	3873	0
2015	163	0
2015	63	0
2015	3275	0
2015	3362	0
937	2004	0
4861	2356	0
343	3268	0
2814	1027	0
2814	736	0
2814	2424	0
2814	832	0
2814	1393	0
1421	750	0
791	3755	0
424	1487	0
1605	2806	0
1274	3338	0
5063	915	0
1088	2997	0
1088	2622	0
3285	994	0
193	1172	0
193	1031	0
193	1073	0
193	2571	0
193	3019	0
193	1957	0
193	1198	0
349	1953	0
1733	2905	0
2188	2387	0
1597	851	0
1202	1203	0
424	3832	0
1851	1295	0
4958	1249	0
4958	73	0
1306	31	0
3159	1729	0
3773	2072	0
3773	2378	0
3773	2746	0
3773	2145	0
3773	2144	0
3002	2379	0
1088	2276	0
1121	1701	0
1121	2384	0
1121	3082	0
1306	24	0
2824	3756	0
5333	1173	0
157	2019	0
157	209	0
157	296	0
157	912	0
157	1204	0
5302	593	0
5302	1682	0
5302	2094	0
5302	1363	0
5302	2429	0
5302	3246	0
5302	2053	0
5302	3897	0
424	3347	0
3423	380	0
1352	318	0
753	2053	0
753	2054	0
2395	3361	0
2395	1124	0
2395	1674	0
3002	1562	0
3002	3052	0
3002	34	0
3002	2150	0
3002	2915	0
3002	3897	0
3002	1278	0
3002	2355	0
2380	1035	0
624	2686	0
343	2409	0
1599	2617	0
4647	3635	0
1739	50	0
1739	1233	0
4647	3871	0
4647	656	0
5787	2706	0
5787	223	0
5787	3358	0
5787	1211	0
5787	1235	0
3520	1035	0
3520	2797	0
424	2686	0
1113	2732	0
1113	913	0
2105	1906	0
195	3951	0
3953	3039	0
5682	2231	0
1812	3703	0
5956	469	0
2190	2501	0
1088	2876	0
355	1729	0
1088	2500	0
2063	3596	0
2063	3901	0
1733	2729	0
5359	3275	0
4579	2019	0
5412	3470	0
1088	460	0
1088	3895	0
1088	3248	0
1088	536	0
1088	786	0
1088	1895	0
1088	2058	0
1088	3950	0
1088	950	0
1088	3178	0
1733	1343	0
306	1729	0
4467	1621	0
4467	1513	0
4467	1588	0
4467	1017	0
4467	1393	0
4467	2729	0
4467	278	0
4467	1080	0
4467	3688	0
4467	440	0
4467	1711	0
4467	3707	0
4467	1097	0
1812	1544	0
424	1284	0
3693	3479	0
1605	3051	0
4728	3468	0
4728	839	0
4728	2628	0
4728	104	0
4728	1279	0
4728	1356	0
4728	2025	0
4728	271	0
4728	1909	0
4728	1370	0
4728	2302	0
4728	85	0
4728	2359	0
4728	1719	0
4728	314	0
4728	32	0
4728	1266	0
4728	2291	0
4728	1704	0
4728	1095	0
4728	1089	0
4728	3825	0
4728	3755	0
4728	3948	0
4728	3328	0
349	2985	0
1912	2081	0
4277	1442	0
3452	1222	0
3452	1094	0
424	905	0
1274	3451	0
1274	2948	0
1274	933	0
1274	3035	0
1274	1941	0
1243	1729	0
4477	3360	0
195	3386	0
2648	2384	0
424	574	0
3413	3418	0
3413	2677	0
3413	1777	0
3413	1204	0
195	2938	0
5011	674	0
343	276	0
343	2249	0
3413	2369	0
3413	318	0
3413	3481	0
930	3755	0
930	3317	0
930	3481	0
4042	1250	0
4579	1199	0
2841	3625	0
2643	968	0
2643	1129	0
2643	3168	0
2643	2707	0
2643	2278	0
2643	2076	0
2643	1748	0
2643	3421	0
2643	2176	0
2643	1292	0
2643	912	0
4463	608	0
4463	344	0
4463	1193	0
4463	1704	0
1912	2312	0
624	1212	0
4186	2809	0
1447	427	0
3701	2118	0
3412	1385	0
3412	3852	0
3412	3508	0
3412	2948	0
3412	43	0
4186	3318	0
5100	1374	0
195	6	0
913	170	0
2012	3717	0
2012	2990	0
2012	1012	0
2012	2096	0
752	3703	0
1941	1136	0
1941	2400	0
1941	3835	0
1941	1554	0
343	2080	0
743	1059	0
1165	2519	0
4186	3436	0
5413	229	0
5100	1725	0
5872	2959	0
5872	2402	0
5872	2404	0
1101	2404	0
2985	2028	0
5437	589	0
528	1257	0
5319	3703	0
5319	750	0
5682	3897	0
1164	3006	0
1019	1262	0
424	2010	0
5090	3646	0
2814	1911	0
648	3526	0
648	2280	0
648	2856	0
648	2355	0
1941	161	0
1941	3797	0
1958	778	0
3953	1285	0
3953	2716	0
3953	1253	0
2887	23	0
1812	2368	0
1812	1918	0
1812	3130	0
1812	2034	0
5054	2203	0
1447	3328	0
2985	2455	0
2985	2054	0
2985	3755	0
2985	2046	0
2985	2406	0
2985	1370	0
2985	1010	0
1755	208	0
1755	2786	0
1755	605	0
1755	1658	0
1755	1960	0
1755	3793	0
1755	47	0
1755	2446	0
1755	22	0
1755	472	0
1340	2826	0
1755	3043	0
1755	2004	0
1755	550	0
1755	1474	0
1755	2687	0
1755	1918	0
1755	3743	0
1755	509	0
1141	3753	0
1451	1262	0
2887	608	0
2887	612	0
2887	2496	0
2887	2795	0
2887	2918	0
2887	3398	0
1733	1517	0
4958	3549	0
4958	2232	0
2887	2376	0
2887	2105	0
2887	1488	0
2887	303	0
2887	610	0
2887	2944	0
2985	1513	0
4831	2442	0
1851	466	0
1851	377	0
2859	1136	0
4042	548	0
1748	548	0
3953	15	0
3953	2959	0
3953	1197	0
3953	1073	0
3368	420	0
3368	1101	0
2380	1247	0
1352	1965	0
1352	110	0
1748	3700	0
5682	809	0
5453	1608	0
5453	1645	0
5453	1834	0
5453	1719	0
5453	1252	0
5453	3733	0
5453	1210	0
1776	2297	0
5453	2734	0
1776	62	0
1776	2268	0
549	3596	0
549	3754	0
549	3952	0
752	2360	0
752	1508	0
752	3452	0
752	1080	0
752	476	0
752	1648	0
752	858	0
752	3795	0
424	3753	0
2395	3510	0
2847	839	0
2847	1644	0
2847	1894	0
2847	2393	0
2847	1608	0
2847	3263	0
2847	2025	0
2847	553	0
2847	1682	0
2847	3916	0
2847	2253	0
2847	380	0
2847	377	0
2847	1193	0
2847	648	0
2847	2001	0
2847	3489	0
2847	466	0
2847	858	0
2847	457	0
2814	2987	0
1088	906	0
1425	393	0
1421	1057	0
2176	1212	0
1854	912	0
1854	608	0
1854	1196	0
1854	318	0
1854	349	0
1854	1036	0
1854	1954	0
1854	2571	0
1854	193	0
1854	3760	0
1854	160	0
1854	1983	0
1854	3638	0
1854	3018	0
1854	291	0
1854	151	0
1854	292	0
1854	595	0
4834	2076	0
1088	2045	0
1088	2726	0
1998	1213	0
1998	3462	0
1998	3834	0
1998	3307	0
624	1355	0
424	2474	0
195	3532	0
1812	3264	0
1812	1941	0
2376	1964	0
349	1777	0
349	231	0
349	1370	0
349	165	0
1451	3375	0
349	527	0
5387	1676	0
1958	1744	0
2810	61	0
2810	2391	0
1958	1480	0
1958	1061	0
1958	3100	0
2859	1190	0
5650	1985	0
5650	586	0
343	3863	0
1355	900	0
1355	1244	0
1355	898	0
5520	3304	0
1647	2799	0
1647	2296	0
1647	3774	0
1647	489	0
1647	886	0
1647	267	0
1647	20	0
1647	499	0
1647	520	0
1647	186	0
1647	3208	0
1647	1447	0
1647	1754	0
1647	1614	0
1165	1702	0
2239	1921	0
2905	2628	0
2905	1573	0
2905	1580	0
2905	3927	0
2905	1127	0
2905	1028	0
2905	586	0
2905	2174	0
2905	2791	0
1246	1199	0
1246	1372	0
1645	3893	0
1982	150	0
3520	45	0
3520	2599	0
3520	3452	0
3520	3300	0
3520	3571	0
3520	3900	0
3520	3624	0
3520	3317	0
937	2403	0
2766	1772	0
2766	3039	0
3824	2359	0
1425	3790	0
1425	3051	0
5172	2571	0
5172	917	0
4277	3877	0
4277	3500	0
2841	3790	0
1524	1517	0
3054	1639	0
5723	565	0
4950	3240	0
173	3304	0
2395	1610	0
4489	1222	0
4489	3897	0
4489	2716	0
4489	1079	0
4489	2329	0
4489	1262	0
4489	1225	0
4489	3827	0
5682	1609	0
5682	2846	0
1780	2683	0
5682	3821	0
5682	1639	0
5682	1515	0
5682	748	0
5682	3082	0
5682	3686	0
5682	2812	0
5682	1034	0
5682	3299	0
5682	2471	0
5682	3511	0
5682	3301	0
5682	3177	0
5682	3861	0
5682	180	0
5682	3178	0
5682	2700	0
1912	3246	0
5682	3751	0
5682	198	0
5682	2985	0
5682	2321	0
5682	252	0
5682	3275	0
1113	3360	0
4771	477	0
4771	3386	0
4771	3746	0
5458	1641	0
1088	3125	0
2910	1196	0
2910	1210	0
2898	2628	0
1274	3093	0
1088	514	0
1088	3118	0
1447	3018	0
4579	180	0
4579	348	0
1211	2628	0
5312	3826	0
5312	538	0
1088	1614	0
3011	3812	0
1164	3471	0
2485	3591	0
2485	3186	0
2485	3128	0
5580	1948	0
4697	235	0
4697	3225	0
3301	1344	0
3301	2396	0
3301	24	0
4656	3328	0
5539	199	0
1203	1275	0
1925	2108	0
1925	1211	0
1925	1265	0
1925	2427	0
1925	3066	0
1925	3062	0
1925	1272	0
1925	3134	0
1925	527	0
1925	1483	0
1925	1480	0
4816	205	0
1925	1227	0
1925	2287	0
1925	1175	0
1925	3499	0
1925	1278	0
1925	1997	0
1780	3793	0
1088	349	0
343	350	0
3224	1678	0
1912	978	0
1912	2761	0
5322	2	0
5322	3448	0
5322	1552	0
1010	1284	0
146	1584	0
5063	2340	0
5063	2996	0
454	2616	0
454	2391	0
454	2926	0
454	2174	0
454	2716	0
454	3701	0
454	1527	0
454	29	0
1301	3877	0
1301	3101	0
1301	2394	0
1301	3717	0
193	903	0
193	1231	0
193	2076	0
5312	1589	0
4089	2701	0
2376	1220	0
2195	2641	0
2195	3617	0
3992	2052	0
3992	724	0
3963	943	0
3963	858	0
3963	1935	0
1101	2722	0
1912	3783	0
4117	2806	0
1113	1248	0
454	537	0
454	1641	0
454	2606	0
454	595	0
454	3410	0
454	2641	0
1164	1875	0
285	1527	0
285	1639	0
285	1784	0
285	2762	0
285	1219	0
285	377	0
2944	3489	0
5654	2912	0
1912	1959	0
1912	3670	0
1912	1925	0
1117	1287	0
678	3037	0
2376	1784	0
4126	1258	0
4126	2087	0
3985	1961	0
3158	3755	0
5054	253	0
3363	1610	0
1101	919	0
195	3429	0
624	2542	0
3940	3893	0
2544	799	0
2544	2108	0
2190	3006	0
2190	2565	0
1306	1091	0
1125	597	0
1125	3052	0
4294	3273	0
2544	968	0
2544	3679	0
4638	587	0
4638	589	0
4638	2194	0
4638	2959	0
4638	2683	0
5100	3826	0
2544	2406	0
5281	3703	0
1733	3581	0
2376	2794	0
1780	839	0
3410	1901	0
3504	2174	0
3504	3578	0
3504	1073	0
953	3467	0
1088	1287	0
2376	924	0
1733	2596	0
2239	223	0
2239	2827	0
2239	3863	0
2239	2918	0
1306	2580	0
1425	235	0
1425	3863	0
1561	468	0
1561	3194	0
1561	1923	0
1561	213	0
1561	1653	0
1647	1883	0
1647	145	0
4639	1580	0
5831	3710	0
5831	365	0
5831	3707	0
5831	653	0
5831	3798	0
5831	3684	0
5831	1442	0
4831	1187	0
4831	477	0
4831	924	0
3452	2028	0
1912	3364	0
4640	2617	0
4640	2724	0
4640	3481	0
3562	1290	0
3562	2692	0
3562	1	0
3562	253	0
1425	2775	0
2504	1252	0
2077	2628	0
1088	3784	0
1088	1752	0
1426	1717	0
4640	3527	0
4640	1291	0
424	1227	0
1561	3095	0
1561	1247	0
343	1269	0
1088	761	0
1982	3253	0
1982	1356	0
1088	11	0
173	1939	0
173	668	0
4232	2762	0
4232	3510	0
4232	1059	0
4232	1676	0
4232	2916	0
5097	2329	0
5097	2012	0
1113	1274	0
2489	750	0
2489	3949	0
624	2872	0
2918	3578	0
2910	1992	0
2376	2467	0
4950	1393	0
424	916	0
1912	494	0
1912	2003	0
1912	1387	0
5787	3429	0
146	2862	0
1121	2570	0
1912	3814	0
1121	1678	0
1121	3723	0
1121	73	0
1121	3160	0
1121	1354	0
1121	3713	0
1121	2671	0
1121	141	0
1121	1784	0
1121	3831	0
1088	719	0
3592	1225	0
3592	1216	0
767	1370	0
767	1610	0
767	3784	0
1524	3896	0
5049	3952	0
5049	1673	0
5049	678	0
5049	1188	0
5049	3911	0
5049	2611	0
424	3262	0
1291	1395	0
5539	3167	0
2841	3911	0
424	1962	0
5331	3862	0
349	3363	0
3368	3408	0
1317	1293	0
1317	3198	0
1982	231	0
1982	2505	0
1421	1821	0
4934	898	0
424	1909	0
1451	1419	0
1451	800	0
5650	1527	0
1733	3338	0
5787	3771	0
329	953	0
1733	2500	0
2841	1263	0
2841	3949	0
3410	2671	0
4940	2067	0
4940	2454	0
4940	1281	0
4940	3926	0
4940	1095	0
4940	1449	0
4940	2082	0
4940	954	0
4940	355	0
4940	1270	0
4940	724	0
4940	3552	0
4940	12	0
4940	2926	0
4940	492	0
4940	905	0
4940	956	0
4940	2677	0
4940	898	0
4940	1211	0
4940	2020	0
4940	594	0
4940	3548	0
4940	1194	0
4940	1200	0
4940	1280	0
4940	2644	0
4940	2208	0
4940	968	0
4940	549	0
4940	2522	0
1256	1358	0
1256	1267	0
146	468	0
146	1821	0
1912	3739	0
4312	2412	0
4312	1953	0
4312	3273	0
1451	307	0
1246	3510	0
5394	1035	0
343	486	0
2878	3948	0
1088	1013	0
1088	2628	0
1088	2908	0
2168	2478	0
1164	785	0
1164	1268	0
1164	480	0
1164	647	0
1164	2268	0
1164	1794	0
1164	2237	0
1164	32	0
1101	2473	0
1101	3262	0
3055	1380	0
1164	6	0
1164	1834	0
1164	1271	0
3055	2606	0
1851	3101	0
5689	1466	0
1425	181	0
2969	708	0
4861	1200	0
4680	1464	0
5488	86	0
5488	2058	0
5488	1199	0
5488	141	0
3011	3699	0
3011	3793	0
3011	1175	0
3011	29	0
3011	1214	0
3011	1378	0
3011	924	0
5956	551	0
1019	2671	0
1181	2810	0
727	3361	0
4829	3241	0
1778	3948	0
1733	1977	0
1733	166	0
1733	1537	0
1733	1089	0
1733	223	0
1733	29	0
1733	101	0
1733	1270	0
1733	1274	0
937	1395	0
937	1059	0
937	1639	0
424	2411	0
1912	3152	0
1912	1245	0
438	934	0
752	490	0
2451	3005	0
1912	1450	0
5277	1094	0
4867	2746	0
4186	2043	0
424	481	0
4089	1769	0
4089	2240	0
4085	350	0
5394	1374	0
5394	2366	0
4277	3185	0
1352	3785	0
4823	2320	0
5458	1094	0
2353	3098	0
2353	454	0
2353	2424	0
2353	3255	0
2353	1042	0
2353	648	0
2353	105	0
2353	2875	0
2353	3186	0
2353	1267	0
5394	1254	0
5281	3185	0
2353	953	0
2353	1345	0
2353	1207	0
2353	3330	0
2353	3081	0
2353	2734	0
2353	2757	0
1780	2728	0
408	81	0
408	3752	0
408	1051	0
408	1450	0
1912	231	0
1912	2908	0
5302	852	0
2015	1204	0
1422	2851	0
1912	259	0
1912	1733	0
1912	14	0
1912	1396	0
1912	2732	0
1912	1248	0
1733	2505	0
2119	3717	0
1088	2919	0
1120	2617	0
3866	2827	0
3866	1732	0
4294	2005	0
5996	3130	0
5996	2605	0
5996	3715	0
5996	1091	0
5996	3247	0
5996	31	0
5996	2581	0
5996	1929	0
3371	2290	0
3371	2352	0
3371	3071	0
3371	3863	0
424	3036	0
5996	2141	0
5996	500	0
5996	3753	0
5996	3145	0
5996	2302	0
5996	3549	0
5996	3361	0
5394	1457	0
5394	3052	0
5394	971	0
1088	2096	0
3140	2621	0
3140	3484	0
3140	3638	0
3140	653	0
3140	2334	0
3285	3298	0
5001	1968	0
5001	2333	0
5001	509	0
5001	1411	0
5001	1126	0
5001	3877	0
5001	2453	0
5001	2622	0
5001	1097	0
5001	1760	0
5001	1220	0
5001	2096	0
5001	1688	0
5001	1035	0
5001	2297	0
5001	2491	0
5001	266	0
5001	1088	0
5001	1265	0
5001	1307	0
5001	1913	0
5001	3624	0
5001	29	0
183	1292	0
4823	2728	0
1551	928	0
1451	1307	0
1451	2273	0
1451	2790	0
1451	2421	0
1451	2241	0
1451	3525	0
1451	1135	0
1451	3547	0
1051	3646	0
4823	3296	0
169	66	0
3260	2100	0
3260	1248	0
3260	303	0
3260	1266	0
3260	524	0
3260	1956	0
3260	2439	0
3260	2620	0
3260	3160	0
3260	1263	0
3260	17	0
3260	1303	0
3260	1225	0
3260	2028	0
3260	750	0
3260	858	0
3260	1927	0
3260	1985	0
1019	1783	0
1912	2553	0
752	2108	0
930	522	0
930	2194	0
930	1834	0
641	3100	0
641	1222	0
641	1936	0
641	1200	0
641	316	0
1395	2450	0
1395	1862	0
1395	1373	0
1395	2672	0
1395	2012	0
1395	2275	0
1395	3702	0
1395	1573	0
3589	3101	0
3589	2762	0
3589	2335	0
3589	2273	0
3589	2490	0
3589	370	0
3589	3389	0
3589	2001	0
3589	1641	0
3589	135	0
3589	2407	0
3589	3545	0
3589	3372	0
183	3706	0
183	1230	0
183	1323	0
183	3083	0
1941	348	0
1941	3850	0
1941	3627	0
1941	3399	0
3970	1261	0
3970	2664	0
3970	2529	0
3970	3949	0
3970	1097	0
3970	904	0
1980	1254	0
195	669	0
3152	2678	0
3152	2431	0
3152	3852	0
1748	590	0
1390	919	0
4607	954	0
4607	1231	0
4607	3019	0
1390	3897	0
1390	2391	0
4607	2915	0
4607	1257	0
4607	3361	0
4607	3421	0
4607	1188	0
4607	1235	0
4607	1304	0
3080	3386	0
3693	41	0
1015	659	0
1451	3852	0
3080	1310	0
169	2087	0
710	3081	0
3963	2078	0
3963	736	0
3963	2133	0
3963	1272	0
3963	3654	0
3963	36	0
3963	3471	0
3963	2130	0
1019	3317	0
4823	3671	0
1120	2395	0
4186	3072	0
424	162	0
3054	3743	0
4477	1879	0
1125	784	0
3626	1206	0
3626	908	0
235	1354	0
235	1673	0
1088	274	0
1088	2644	0
195	668	0
1671	2164	0
1671	2520	0
1671	1419	0
1671	11	0
1671	2071	0
5011	2642	0
424	2737	0
424	3767	0
424	494	0
1671	3498	0
1671	3221	0
1671	1957	0
1671	2729	0
1671	3089	0
2810	1619	0
624	1204	0
4418	3471	0
4418	3363	0
4418	3201	0
4418	3735	0
4418	1733	0
4418	21	0
4418	1050	0
4418	373	0
4418	1614	0
4418	3163	0
4418	194	0
4418	2237	0
4418	2289	0
4418	3880	0
3038	1230	0
3038	2657	0
3038	2565	0
3038	968	0
3038	2916	0
3038	2664	0
5723	1188	0
1980	1267	0
3452	1639	0
424	3838	0
2063	3174	0
1551	3538	0
2641	417	0
