user,bias
10628.0,-0.817562003919
10720.0,-0.473712227835
10805.0,-0.162511447295
10870.0,-1.06137712561
10894.0,-0.791679821327
10978.0,-0.705006222016
11010.0,-0.430677541685
11086.0,0.542649599289
11187.0,0.370896227017
11237.0,0.451239116637
11242.0,0.529042333462
11265.0,0.254112173821
11301.0,0.052341935388
11674.0,-0.49219657901
11699.0,-0.293671640282
11737.0,0.132095830396
11827.0,-0.579918434189
11858.0,0.48472136355
11928.0,-0.271234197259
12114.0,0.0211647727273
12117.0,-0.420414109711
12124.0,0.502262120429
12142.0,-0.0911156416943
12165.0,0.503324113639
12221.0,-0.0419204301453
12250.0,-1.07026395586
12355.0,-0.0616229539395
12417.0,-0.200481082665
12455.0,0.2557186244
12462.0,-0.135383074649
12498.0,-0.208621011471
12571.0,0.663804379741
12623.0,-0.136198747019
12634.0,0.0884434937086
12836.0,0.00170412867662
13130.0,0.698987544996
13145.0,0.061649807603
13148.0,-0.843487968305
13162.0,-0.201139780091
13250.0,-0.647820970133
13255.0,-0.147602046159
13410.0,-0.180942269175
13441.0,-0.672073955714
13597.0,-0.251268831358
13846.0,-0.330346011035
14004.0,-0.709697184823
14048.0,0.369001680153
14064.0,-0.313047538807
14105.0,0.158534380474
14310.0,0.616519754956
14566.0,0.221675520498
14573.0,0.0302838827866
14607.0,0.121845226325
14612.0,0.694540223766
14721.0,1.05985792224
14815.0,-0.0252656328266
14988.0,-1.04580621596
15056.0,-0.288881470814
15180.0,-0.578633922214
15183.0,0.465609457893
15253.0,-0.191279732247
15256.0,-0.742938897589
15272.0,-0.802547196168
15292.0,-0.339674388798
15360.0,-0.392548476888
15515.0,-0.944559177846
15523.0,0.827048430319
15583.0,-0.503949304366
15590.0,0.418488986922
15611.0,-0.168258037933
15641.0,-0.449881812741
15648.0,-0.743343511467
15759.0,0.185230879212
15810.0,0.00692466637791
15997.0,0.370723811422
16014.0,0.463130626388
16288.0,0.0361229092334
16430.0,-0.279780949269
16656.0,0.189684915302
16846.0,-0.797278076138
17000.0,0.257742895434
17027.0,0.0417281216989
17078.0,0.221118018678
17208.0,0.00475325374047
17326.0,-0.402872894092
17435.0,0.0369248694673
17566.0,-0.102682806563
17630.0,-0.857829147751
17678.0,-0.216959408458
17768.0,0.432561706846
17905.0,0.350464629767
18294.0,-0.470938595561
18534.0,0.302626041761
19068.0,-0.420328633562
19108.0,-0.00292199920399
19150.0,0.032564997707
19318.0,0.335633588942
19421.0,0.429471166132
19450.0,0.069872174971
19475.0,0.325741996216
19517.0,-1.55672165281
19526.0,-0.330666759644
19599.0,0.524508219576
19644.0,-0.324836019649
19836.0,-1.05706168159
19979.0,-0.723407147317
20080.0,0.216651774315
20119.0,0.0885783977343
20137.0,0.229383957936
20144.0,-0.280264525919
20171.0,0.280113420949
20336.0,0.283602482732
20351.0,-0.10772850132
20672.0,0.429262368538
20753.0,-0.0217977074912
20818.0,0.0601547752861
20949.0,0.0812303140388
21185.0,-0.785994041975
21253.0,0.641701013198
21352.0,0.112671671598
21458.0,0.367641144876
21511.0,-0.136422101653
21519.0,-0.143797163375
21667.0,-0.228047983706
21839.0,-0.165141439338
21887.0,-0.38689425152
22091.0,0.249866320551
22149.0,-0.0620511776497
22321.0,-0.299413355479
22499.0,-0.0807962124166
22525.0,0.211117867636
22753.0,0.425578238584
22901.0,0.684026126661
23325.0,0.781636228848
23537.0,-0.284956621219
23541.0,-0.0289978596447
23600.0,-0.131698252413
23658.0,0.136063765595
23896.0,-0.24225098503
24402.0,-0.0930570218585
24463.0,0.290415074437
24611.0,0.156762580492
24666.0,-1.01460620379
24776.0,0.725107674756
24812.0,-0.412171710958
24828.0,0.380040377497
24949.0,-0.157760145467
25044.0,0.682701640426
25047.0,0.425487350376
25479.0,-0.503112278642
25506.0,-0.499577291519
25534.0,-0.305568170328
25535.0,0.236015813389
25545.0,0.592112612316
25584.0,-0.221416690447
25640.0,0.752976699804
25777.0,-0.422591661299
25838.0,-0.366358019131
26048.0,0.0644845562621
26101.0,-0.0318738697335
26401.0,-0.0853491743836
26550.0,0.260057198247
26566.0,-0.599934995147
26677.0,0.187268585938
26818.0,-0.206667865169
26955.0,-0.797866236216
26990.0,-0.192076317473
27332.0,-0.707479104908
27546.0,-0.649890604997
27824.0,-0.188274982555
27981.0,0.100977691393
27997.0,-0.737594743691
28066.0,-0.682657692529
28099.0,0.151105387033
28173.0,0.745636355111
28258.0,-0.114823366061
28280.0,-0.834686598447
28298.0,-0.457259574331
28395.0,-0.0964594506872
28583.0,0.745469163528
28584.0,-0.0727074486987
28810.0,0.0286029472164
28817.0,-0.362743766332
28869.0,-0.127173028334
29038.0,0.356819351724
29103.0,-0.379760924787
29274.0,-0.0303325924194
29343.0,0.650340218519
29439.0,-0.169521328238
29518.0,-0.682867348866
29624.0,-0.155921963167
29677.0,-0.18294965321
29713.0,0.476689315965
29768.0,0.0492067566517
29786.0,0.225101268623
30018.0,-0.149487007502
30416.0,0.0428280999898
30436.0,-0.888620231107
30643.0,-0.148104622091
30743.0,0.297274382262
30751.0,0.353861074658
30850.0,-0.557091294573
31003.0,0.654134641072
31007.0,-0.382325944946
31073.0,-0.00264378757019
31141.0,-0.131461689578
31222.0,0.573851519599
31302.0,0.232446915176
31479.0,0.386723545698
31528.0,-0.161990067897
31609.0,0.59815029252
31620.0,0.373808253003
31742.0,-1.11108505459
31796.0,0.351099171117
31847.0,0.186394897683
32000.0,-0.524907410148
32077.0,-0.789466050536
32081.0,0.587195623408
32108.0,0.134412609403
32172.0,-0.685336571878
32288.0,0.305260217195
32310.0,0.299113791335
32314.0,-0.808431571214
32346.0,0.626503709032
32359.0,0.20353035209
32395.0,-0.125497663011
32518.0,-0.0111441331944
32680.0,-0.201935411395
32684.0,1.22014154816
32793.0,0.0829534041537
32826.0,0.55849184601
32881.0,0.872241764081
32965.0,0.116713689198
33060.0,1.05117335711
33070.0,-0.231350489564
33198.0,-1.18793946847
33375.0,-0.58093776931
33394.0,0.623212756577
33467.0,-0.472261222719
33591.0,0.542621013951
33639.0,-0.591230107692
33662.0,-0.622658956666
33792.0,-0.0128478611374
33827.0,-0.230278302183
33874.0,-0.30447196774
33951.0,0.560205962053
33999.0,0.249457225968
34067.0,-0.172471193466
34248.0,-0.197501717363
34304.0,-0.106799674938
34520.0,-0.238900276035
34599.0,-0.277518003295
34631.0,0.223496759145
34768.0,-0.436019734881
34775.0,-0.226485240401
34831.0,-0.765900076691
34896.0,-0.324703840048
35206.0,-0.795383370972
35314.0,0.345072370454
35393.0,0.50649485795
35533.0,0.0931260929953
35605.0,0.117569315083
35674.0,1.22775394224
35760.0,0.424199990581
35823.0,-0.733686074064
35850.0,0.0109349019391
35859.0,0.421606624382
35899.0,0.86517672758
35951.0,0.463850379632
36003.0,-0.817668415094
36156.0,0.0036390619083
36278.0,-0.0382500138483
36367.0,0.186452288645
36539.0,-0.0259219050326
36560.0,-0.305751302364
36685.0,-0.732569140092
36829.0,-0.38689498869
37383.0,-0.228443068956
37462.0,0.471100362471
37654.0,-0.247470886271
37664.0,0.0803714825069
37710.0,0.786747668491
37717.0,0.268319261158
37735.0,-0.190463404943
37756.0,0.131753671757
37816.0,-0.000141463456049
37911.0,0.711422745877
38100.0,0.184425306315
38108.0,-0.0178428664697
38214.0,0.468303406171
38421.0,0.230961902461
38593.0,-0.0766735869807
38620.0,0.302948193417
38635.0,-0.691108292982
38787.0,-0.551112504791
38889.0,0.561593404828
39018.0,-0.101528778792
39139.0,0.00283211492377
39224.0,-0.740672310561
39307.0,0.125137457882
39501.0,0.204662911424
39555.0,-0.796472174322
39717.0,-0.0124505003011
39796.0,-0.385054044128
39815.0,0.669491572858
39898.0,-0.536649640461
39954.0,0.169239955902
40028.0,-0.300274106449
40116.0,0.4085707813
40244.0,-0.342516354823
40297.0,-0.0768743287314
40443.0,-0.707684876714
40460.0,-0.207550665668
40524.0,-1.04834905356
40641.0,0.134175507538
40655.0,-0.98287290577
40855.0,-0.393993610746
40863.0,-0.47630920926
40888.0,-0.239082736602
40964.0,-0.229563815058
40966.0,0.122052060223
40983.0,0.250156447698
41244.0,0.338713117563
41439.0,0.211459220517
41674.0,0.971930976646
41675.0,-0.584533418126
41689.0,0.52169001768
41724.0,-0.0157068695797
41849.0,0.103444654009
41901.0,-0.18611854717
41936.0,0.312358865445
41953.0,-0.467980209121
42063.0,-0.063595690623
42134.0,0.629564199091
42170.0,-0.104153922843
42180.0,-0.272046624662
42303.0,-0.961315210929
42493.0,0.304409968779
42567.0,-0.00537616906414
42603.0,-1.25056105719
42651.0,0.323189724345
42918.0,0.516848817794
42944.0,0.0632854958068
42989.0,-0.513015718369
43030.0,0.17028254232
43141.0,0.545826064436
43147.0,0.296105257324
43214.0,-0.121184898475
43280.0,-0.813645427604
43330.0,0.325710441284
43595.0,-0.293387979326
43610.0,-1.1006476661
43655.0,-0.0256674699574
43729.0,-0.26221765257
43781.0,0.145732580928
43903.0,0.229471068123
44058.0,-0.0364644311911
44163.0,-0.273422611357
44318.0,-0.0676237448915
44320.0,0.149566738231
44431.0,-0.0719963492739
44563.0,0.439120850092
44621.0,0.361549700414
44717.0,1.36302409469
45047.0,0.766999776749
45275.0,-0.0503262718123
45555.0,-0.757785390195
45647.0,0.559414184043
45697.0,-0.175589717597
45768.0,0.799144855731
45772.0,-0.591583195004
45941.0,0.0279744869131
46034.0,-0.454718118584
46066.0,0.172727292693
46086.0,-0.150865642981
46122.0,-0.979102797513
46129.0,-0.52507689086
46161.0,0.496795092542
46323.0,0.13281014979
46344.0,-0.051354460789
46547.0,0.24760499427
46694.0,-0.110940536612
46716.0,-0.449441940897
46808.0,-0.800288930172
46904.0,0.732453028455
46971.0,-0.160635785581
47092.0,0.338060612818
47135.0,0.107966764616
47315.0,-0.181337761384
47331.0,0.0393037714632
47379.0,0.203343795583
47516.0,0.175975172816
47635.0,0.176490648188
47647.0,0.313295141001
47672.0,-0.667825820157
47687.0,-0.131622045458
47844.0,-0.567554366684
47885.0,-0.343450664085
47981.0,0.0843423390777
48115.0,0.0620771619463
48117.0,-0.151675621999
48369.0,0.105589297194
48505.0,-0.407742108701
48553.0,-0.28645038047
48602.0,0.318812303411
48674.0,-0.174480769213
48732.0,0.685410133295
48814.0,-0.324238308482
48982.0,-0.503848993727
49069.0,0.212379294315
49117.0,0.191615942385
49199.0,0.215668457157
49257.0,-0.333397534563
49360.0,0.296395717461
49421.0,0.127681253124
49478.0,-0.32746868088
49531.0,-0.062805083144
49605.0,-0.117323696008
49622.0,-0.185476712891
49664.0,-0.276635459967
49833.0,0.270345091111
50016.0,0.785867599641
50148.0,-0.299728819491
50211.0,0.495698574036
50318.0,-0.177147553197
50327.0,-0.752991961873
50740.0,0.0752531127142
50816.0,-0.0862698370214
50841.0,-0.733325515356
50923.0,0.120893775192
50942.0,-0.177746642209
51010.0,-0.0969644091212
51101.0,0.238947175288
51173.0,-0.249220773268
51412.0,1.27546823926
51438.0,-0.0826707934166
51632.0,-0.782661855287
51755.0,-0.186528693892
51860.0,-0.193437325
51914.0,0.754439405468
51943.0,-1.14561714853
52013.0,0.218795376608
52248.0,1.02666219464
52282.0,-0.0386222526558
52283.0,0.934685465566
52292.0,0.217093516636
52517.0,0.201532028223
52683.0,0.238084623972
52707.0,-0.93600270897
52724.0,-0.604176596411
52785.0,-0.243690256289
52830.0,-0.485128284792
52855.0,0.424949879595
53084.0,-0.0754128066805
53249.0,0.483445890332
53460.0,0.0299406060123
53480.0,-0.548288051518
53509.0,-0.327394101517
53605.0,-0.428782355046
53729.0,0.621658929418
53762.0,-0.534331497987
53833.0,0.26614104531
53844.0,0.496024677294
53879.0,-0.0501037229903
53886.0,0.360941868537
53920.0,-0.526766100813
53940.0,0.0983750223325
54023.0,0.917595651889
54179.0,-0.039664403871
54181.0,-0.313239235846
54192.0,0.574387648128
54267.0,1.06677352131
54357.0,-0.543446692613
54499.0,-0.732157592749
54595.0,0.0988242008423
54675.0,0.194903971504
54773.0,-0.0756519066387
54775.0,0.564637183871
55152.0,0.11993531377
55213.0,0.123424656362
55250.0,-0.242706119934
55291.0,-0.681133688908
55295.0,-0.295529371633
55297.0,-0.851379492199
55309.0,0.00663155639002
55650.0,-0.128041364479
55670.0,-0.361346209882
55697.0,-0.864654638621
55759.0,0.28452264808
55931.0,-0.518999485423
55960.0,-0.185125726878
56052.0,0.226116558887
56061.0,-0.885020844989
56114.0,-0.270271258531
56132.0,0.0410740973569
56182.0,0.108133472413
56289.0,-0.197873795644
56356.0,0.429780714077
56463.0,0.0938186488653
56533.0,0.509756544785
56579.0,0.220339967209
56601.0,-0.218154771362
56792.0,0.439476847435
56798.0,-0.998404994302
56815.0,0.330073635909
57252.0,-0.676545752782
57331.0,0.111564453128
57416.0,-0.907081558427
57451.0,0.163524773702
57515.0,0.660834951956
57650.0,-0.385011377674
57676.0,0.310799750579
57685.0,0.394900393855
57696.0,-0.229725433601
57821.0,-0.212998999058
57827.0,0.239519917217
57931.0,-0.274787453367
57947.0,0.0507031032292
58422.0,-1.23350548652
58443.0,-0.526821763926
58567.0,0.388730630882
58629.0,-0.328621374507
58634.0,-0.600140154728
58635.0,-0.153512147828
58698.0,0.115247041595
58765.0,-0.465407458573
58801.0,0.0790720158619
58822.0,-0.705671777343
58823.0,0.261821262195
58862.0,-0.709329777302
59136.0,-0.786553507533
59354.0,0.179090274487
59504.0,1.50377115131
59565.0,0.249487685451
59594.0,0.133048967726
59596.0,-0.129343988237
59598.0,-0.270667587056
59609.0,0.0249436969064
59851.0,-0.130801678787
59889.0,-0.00831255315486
59997.0,0.152599577013
60063.0,0.611247725724
60096.0,0.140772627447
60205.0,-0.540804396754
60295.0,0.434651557514
60359.0,0.110690738302
60431.0,0.281837358765
60757.0,-0.0425665397855
60781.0,-0.648137396857
60853.0,-1.00044720803
60889.0,0.11088932433
60927.0,0.0985971910985
60997.0,0.17056053756
61006.0,-0.506113267046
61064.0,-0.468611747432
61261.0,-0.0854252237897
61262.0,0.300946455509
61313.0,-0.342227858587
61382.0,0.470563931784
61416.0,0.434582004769
61436.0,0.510583736572
61587.0,-0.052611424035
61818.0,0.116592879875
62016.0,-0.106436691048
62025.0,-0.00121931297488
62099.0,-0.3292726926
62153.0,-0.225669032831
62264.0,-0.556625896513
62357.0,0.389217934435
62404.0,-0.0487284353842
62480.0,-0.568111775898
62600.0,0.477040809072
62703.0,-0.383324190389
62814.0,0.350923916396
63025.0,-1.17873913321
63059.0,-0.347570937966
63060.0,0.354465853679
63062.0,0.0131642143207
63111.0,0.138230518967
63139.0,-0.0635160439476
63176.0,0.123985650502
63293.0,-0.486154245729
63343.0,-0.411339354745
63405.0,0.100655406698
63430.0,0.874928944979
63440.0,-0.107827812163
63592.0,0.330134928894
63609.0,-0.203441529027
63693.0,-0.265859247188
63849.0,0.307213884434
63961.0,-0.860665624561
64034.0,0.112274749125
64119.0,0.00554270525081
64169.0,0.31171986004
64185.0,-0.0388650505784
64193.0,-0.207681639227
64286.0,-0.0998728599034
64351.0,0.13195305854
64438.0,0.641349188675
64514.0,0.418113833094
64534.0,0.546376628497
64625.0,0.0888157678358
64630.0,-1.0443275807
64718.0,-0.58248640552
64795.0,0.754740164978
64848.0,-0.0862181817368
64916.0,0.196676214898
65105.0,0.381137619303
65133.0,0.0122145908679
65243.0,-0.823091781643
65377.0,-0.686835636858
65384.0,0.334239905348
65459.0,0.4446164672
65742.0,0.345708359551
65759.0,0.205731203857
65815.0,-1.15873801054
65860.0,-0.286284104497
65895.0,-0.159386103481
65906.0,0.302968658782
66158.0,-0.0469749824236
66212.0,-0.145031308637
66215.0,-0.476918174819
66304.0,-0.128297310042
66324.0,-0.20452463302
66344.0,0.0387731572852
66376.0,0.0242816503369
66503.0,0.0562240215798
66510.0,-0.077312971699
66580.0,-0.57913745898
66595.0,0.257777199026
66598.0,-0.0875867235656
66631.0,0.0201870360292
66787.0,0.423991446027
66956.0,0.0139621304691
67100.0,-0.103524001914
67217.0,0.302592984533
67393.0,-0.221555890915
67539.0,-0.409952482716
67656.0,0.746077566591
67664.0,-0.204334674083
67923.0,-0.305882956373
67987.0,0.237090544994
68035.0,0.501314828487
68212.0,-0.907661386529
68332.0,0.21948289061
68417.0,-0.324017569807
68716.0,0.185921608883
68739.0,0.20641136997
68854.0,-0.0673444924032
68872.0,-0.458184255438
68922.0,-0.231633393107
68942.0,0.140886899619
68969.0,0.325307202613
69075.0,-0.331186343344
69213.0,-0.132124760832
69255.0,-0.0616264194208
69804.0,0.455149484647
69962.0,-0.640183583136
69972.0,-0.168105610557
70031.0,-0.818705586531
70056.0,0.131496709529
70144.0,0.974466345345
70185.0,0.364122985844
70213.0,-0.00168366053786
70259.0,-0.180039237266
70269.0,0.857235487275
70324.0,0.428503483702
70606.0,-0.23772393329
70708.0,0.428023330402
70798.0,-0.390306126684
71099.0,0.50460014505
71141.0,0.176547556394
71225.0,-0.521848159246
71453.0,-0.420451972136
71808.0,-0.0508608901733
71873.0,-0.851600271198
71898.0,0.576559006863
71957.0,-0.140525491629
72005.0,-0.202876762305
72172.0,0.329833250961
72205.0,1.14605167805
72258.0,-0.151193558652
72340.0,0.297188153266
72351.0,0.130092237729
72433.0,0.366072535049
72435.0,-0.129455610122
72446.0,0.0787347201457
72480.0,-0.16176652558
72583.0,-0.973822255734
72726.0,-0.302976700184
72737.0,-0.229317716734
72960.0,0.812209121371
73040.0,0.846175500665
73084.0,0.294721272407
73257.0,-0.43362210391
73420.0,-0.367585542707
73623.0,-0.122863846695
73763.0,-0.372821609451
74013.0,-0.486030731921
74042.0,-0.406477558525
74061.0,-0.490163204065
74146.0,0.150590569534
74270.0,-0.110022765641
74355.0,-0.743335342369
74398.0,-0.127348390057
74411.0,0.238165321588
74492.0,0.579019990331
74514.0,-0.391268155462
74642.0,0.459247213937
74658.0,0.792968190556
74670.0,0.121371173707
74746.0,-0.520969480823
74758.0,-0.439296606029
74886.0,-0.844394258566
74992.0,-0.366683070866
75163.0,0.157571308
75254.0,0.0380771070657
75459.0,-0.0701646629702
75524.0,-0.253981729598
75533.0,0.0642716572473
75686.0,0.23348977846
75723.0,1.15938426771
75801.0,0.767773152918
75852.0,0.348734265031
75944.0,-0.466435325301
75974.0,-0.323789049103
76040.0,0.594659555395
76082.0,-0.0833335465417
76099.0,0.267287592618
76153.0,0.144281719301
76158.0,0.196008677575
76179.0,0.111650688068
76189.0,0.211074595797
76441.0,-0.117577711069
76494.0,-0.172042835731
76503.0,-0.499403083601
76523.0,-0.175914495645
76550.0,-1.13366178293
76658.0,-0.380377105934
76802.0,-0.448989646249
76933.0,-0.277610909235
76952.0,-0.161573416959
77150.0,-0.00200212926307
77251.0,-0.541559428183
77361.0,-1.27576609115
77363.0,0.230236998322
77443.0,0.466599827471
77473.0,0.150740774163
77713.0,0.394779631868
77828.0,-0.26941825736
77940.0,-0.270029160408
77954.0,0.543815629419
78043.0,0.140538594928
78086.0,0.753424606585
78203.0,-0.0625806221888
78392.0,0.281661355216
78490.0,0.210556690621
78509.0,0.601140660743
78756.0,-0.315373998319
78820.0,0.791196736998
78979.0,-0.0776550576668
79073.0,-0.0420471079925
79302.0,-0.0958599414115
79331.0,0.187901462963
79460.0,0.442912970981
79732.0,1.0329556612
79868.0,0.171102984222
79874.0,-0.691823477354
80098.0,0.16937905788
80362.0,0.00609056868485
80448.0,0.474164128615
80545.0,0.576524242256
80600.0,-0.0357959242949
80783.0,0.885052727464
80806.0,0.0788360925253
80863.0,0.182187045298
80928.0,0.666394583113
81390.0,-0.224889918928
81423.0,0.190978243325
81552.0,0.0797373175195
81717.0,0.191618977672
81834.0,-0.412992920405
81888.0,0.040787855835
81955.0,-0.646184388118
81972.0,0.728636932008
82078.0,-0.259944269701
82272.0,-0.0198501607998
82313.0,-0.16227282779
82369.0,0.233076913459
82383.0,0.258506481805
82446.0,-0.549541903481
82688.0,0.326798134018
82764.0,-0.0526072485312
82775.0,0.194648271243
83078.0,0.15351636719
83358.0,-0.303013842127
83403.0,0.819883628947
83459.0,-0.190874432496
83685.0,0.407246705198
83741.0,-0.132662785195
83817.0,0.0032164261337
83860.0,-0.24745796173
83926.0,0.116935163168
83955.0,0.623540870038
83962.0,-0.15433314763
83983.0,-0.248964342881
84064.0,0.354974062596
84120.0,0.117321690911
84280.0,-0.145919787649
84323.0,-0.29093757329
84376.0,0.979439851626
84482.0,0.507784331091
84752.0,0.106386615637
84809.0,-0.12988486715
85178.0,-1.28469929414
85233.0,0.112333100737
85372.0,0.375143268733
85407.0,0.263586619932
85488.0,0.120135588375
85608.0,-0.309090964585
85632.0,1.03530729034
85639.0,0.24880637446
85848.0,-0.192529969952
85983.0,0.0915881031747
86010.0,-0.395726129377
86139.0,-0.622838631539
86385.0,0.942203441309
86431.0,0.461967478484
86465.0,-0.711652385395
86494.0,-0.262826959999
86520.0,-0.594627299763
86627.0,-0.0866795387023
86691.0,-0.150685255118
86891.0,-0.0994089870668
86957.0,0.0159580906024
86990.0,-0.280310521176
87085.0,0.353141741621
87129.0,-0.50084100561
87243.0,0.0556070499097
87313.0,-0.693992971189
87338.0,0.0496979362923
87451.0,-0.199606017198
87462.0,-0.297301872837
87485.0,-0.332999853329
87553.0,-0.251082700432
87643.0,0.248267217512
87886.0,0.752065047089
87914.0,-1.95728186977
87943.0,-0.376059253215
87949.0,-0.644754939135
88143.0,0.284878814458
88625.0,0.00382351853911
88664.0,-0.301630152677
88665.0,-0.212133616322
88710.0,-0.615652315
88915.0,-0.38296818543
89033.0,-0.36797712402
89209.0,0.509931981962
89474.0,-0.147693656323
89556.0,0.174765347394
89651.0,0.0252574752824
89701.0,-0.837516963428
89735.0,0.49395260122
89738.0,-0.567847441993
89746.0,-0.0803385640328
89789.0,-0.0249279337815
89799.0,-0.100062506441
89933.0,0.56356133338
90075.0,-0.533120692081
90204.0,0.795389347676
90268.0,0.268218524178
90280.0,-0.657409704497
90306.0,-0.366360884307
90316.0,-0.462329707993
90332.0,-0.468919147603
90381.0,-0.112468579607
90404.0,-0.381515413954
90524.0,-0.485398227725
90526.0,0.0625660209362
90591.0,-0.256658090795
90820.0,0.298521833811
90918.0,-0.252259343887
91111.0,0.649085584021
91355.0,0.458262432575
91522.0,0.299849060101
91539.0,-0.181870490344
91565.0,0.0662853254256
91578.0,-0.0911507866892
91857.0,-1.05193198581
91860.0,0.419289393905
91997.0,-0.373566794608
92097.0,0.478294267199
92231.0,-0.358758485884
92234.0,-1.08987669735
92247.0,-0.381134929121
92503.0,-0.259672100581
92981.0,-0.586657629401
93021.0,-0.0868390967169
93105.0,0.104993083261
93285.0,1.31207357773
93389.0,-0.819108123102
93537.0,-0.786232225589
93540.0,0.468544198958
93695.0,-0.0294731545896
93710.0,-0.59849751692
93832.0,-0.237397784749
93877.0,-0.260460213129
94074.0,0.017835989402
94141.0,-0.430512709144
94279.0,0.0307076131166
94419.0,-0.0578635567321
94535.0,0.347567827518
94566.0,-0.0133490832073
94751.0,0.429122952943
94861.0,-0.127168097805
94891.0,-0.457513225617
95028.0,-0.672137760698
95048.0,-0.398269328455
95082.0,0.47530380984
95205.0,0.539276068397
95236.0,0.0331783123088
95357.0,0.135380073645
95459.0,-0.214437211801
95502.0,0.213123062335
95506.0,-0.471400776485
95530.0,-0.246354706415
95543.0,0.0831712237476
95551.0,0.260006721704
95617.0,-0.0328084078867
95752.0,-0.306190236062
95771.0,0.880888456672
96095.0,0.0149186702198
96112.0,0.881570959768
96277.0,-0.665905291556
96516.0,-0.635842869991
96656.0,0.380601264284
96657.0,-0.665341808578
96743.0,-0.134716205856
96913.0,0.330777884619
96942.0,-0.311797638184
96969.0,1.20302454838
97236.0,0.207802013598
97239.0,-0.736635232901
97347.0,0.0108646296528
97383.0,-0.232184232456
97457.0,0.300571231126
97661.0,0.123539282808
97826.0,0.318644314968
97860.0,0.131918933369
97904.0,-0.210978872886
97912.0,0.270861086579
97986.0,-0.310477594845
98038.0,-1.09288673057
98175.0,0.102170700345
98241.0,-0.860773645362
98280.0,-0.0542176831689
98302.0,-0.591859795829
98378.0,0.395483000319
98395.0,0.257033200849
98503.0,-0.0753609344251
98630.0,-0.318514750615
98873.0,-0.52244108986
99003.0,0.39100406533
99152.0,-0.618860195141
99291.0,0.327942613974
99375.0,-0.295935657648
99533.0,0.367843520194
99656.0,-0.521291649227
99667.0,-0.31668378113
99678.0,-0.579970774512
99848.0,0.2990484284
100097.0,-0.624904199951
