17	628	4	978159989
17	3269	3	978160848
17	2396	4	978159467
17	1594	4	978160129
17	707	4	978161166
17	2117	4	978160680
17	2046	4	978160887
18	2052	3	978155273
18	2993	5	978153192
18	1186	1	978156664
18	586	4	978155233
18	3439	1	978153977
18	737	1	978154005
18	592	4	978153219
18	3448	4	978157295
18	163	5	978153303
18	2140	4	978152454
18	2142	3	978155072
18	168	1	978154572
18	2143	5	978152573
18	2145	3	978157195
18	1344	3	978154296
18	2082	4	978155318
18	2083	5	978155293
18	2739	5	978156836
18	902	5	978152203
18	2093	3	978152515
18	1005	1	978155434
18	3479	5	978154409
18	405	1	978153874
18	262	5	978155186
18	266	3	978157412
18	1377	2	978153649
18	2826	4	978153540
18	2686	5	978156368
18	3633	5	978153219
18	783	3	978154962
18	2402	2	978153894
18	34	5	978155186
18	2336	5	978156489
18	367	4	978152486
18	1617	5	978154270
18	2348	3	978156476
18	2422	1	978154031
18	527	5	978156146
18	1499	1	978154104
18	1201	4	978152999
18	2005	5	978152515
18	2872	5	978152515
18	531	5	978155207
18	1711	4	978155816
18	2375	4	978152203
18	2014	2	978155339
18	2959	4	978156664
18	1721	4	978157031
18	1654	4	978152596
18	2384	2	978155233
18	1587	4	978154534
18	2020	5	978156773
18	2025	2	978156808
18	2893	2	978153370
18	551	5	978155207
18	1801	1	978153513
18	3911	1	978152319
18	2100	4	978152486
18	2105	4	978153476
18	493	3	978155721
18	2542	4	978155706
18	2617	1	978153540
18	208	1	978153771
18	2042	1	978155392
19	1756	4	978555553
19	720	5	978555994
19	2633	3	978555317
19	588	4	978556083
19	2638	4	978555104
19	2568	3	979429449
19	1407	4	978300170
19	2137	3	978556083
19	592	4	978555732
19	593	5	978146713
19	595	3	978556083
19	2571	4	978146984
19	741	2	978555994
19	1277	4	978146882
19	1278	5	978556399
19	2653	1	982190917
19	318	4	994556598
19	2160	2	978555141
19	10	5	978147137
19	260	3	978146799
19	3114	4	978147462
19	17	4	978554393
19	198	3	978557492
19	1372	4	978147232
19	842	2	978555404
19	3624	5	978146984
19	2683	4	979428881
19	2687	4	978556129
19	1527	3	982190563
19	420	4	978299698
19	32	4	982190271
19	3208	3	978147313
19	364	3	978556036
19	47	4	978554124
19	940	4	978555732
19	377	4	978147137
19	2296	3	978299920
19	2001	5	978147099
19	3744	4	978147373
19	2948	5	978146939
19	1644	3	978299555
19	3176	2	978554289
19	1573	4	978557492
19	2888	2	982190530
19	2527	3	978146700
19	2455	3	978555222
19	1584	3	978557438
19	2393	3	978147017
19	2103	2	978555881
19	1090	3	978300207
19	2115	3	978146747
20	589	4	978143508
20	3527	4	1009669181
20	70	4	978143369
20	2028	4	978143106
20	1240	4	1009669181
21	3704	4	978138977
22	216	2	978154178
22	2054	2	981605266
22	585	4	978154051
22	3438	2	980066445
22	1909	1	978136804
22	2133	3	978153139
22	1261	4	978153115
22	2064	4	978152904
22	663	3	978153826
22	2571	3	978136478
22	3017	3	978155205
22	1270	4	978152904
22	1347	2	978155097
22	678	4	981605460
22	312	2	978154091
22	318	5	978135389
22	2081	2	978153170
22	2302	3	978153826
22	257	3	978136997
22	833	2	978154448
22	908	4	991149661
22	1441	2	978154199
22	1883	2	978153733
22	2320	3	978137027
22	2324	5	978134977
22	1527	2	978154862
22	1967	4	978152714
22	1608	1	978136874
22	2265	4	978152648
22	1034	4	991149472
22	2413	3	978153241
22	2858	5	978134744
22	2423	3	978153058
22	1625	3	978136574
22	1552	2	978136925
22	1485	1	978154074
22	454	2	978136616
22	2502	3	978153751
22	3160	4	980065998
22	65	3	981605647
22	2004	3	978154242
22	1205	4	978136836
22	608	5	978135545
22	3243	3	978154199
22	3174	4	978153787
22	3826	1	978136372
22	474	3	978136641
22	2450	3	980066259
22	3253	4	978152743
22	3255	2	978153864
22	110	4	978135627
22	1584	4	978154810
22	1222	4	978135755
22	555	4	980066372
22	2100	2	978153058
22	708	3	978154074
22	1097	3	991149289
22	2542	4	980065957
22	2470	2	978153190
22	2617	3	980066476
22	1747	4	978153733
23	1320	2	978464461
23	2054	4	978461513
23	720	4	978463614
23	1909	3	978464367
23	1690	5	978464728
23	3000	4	978459672
23	2	2	978461604
23	3877	1	978461689
23	1267	4	978465796
23	1269	2	978466204
23	1196	5	978463892
23	2712	5	993706558
23	1199	3	978463893
23	2642	1	993706986
23	3525	2	993706924
23	748	3	978464598
23	2657	4	978460576
23	1784	3	978465212
23	319	2	978466204
23	1356	4	978464367
23	3104	4	978462555
23	260	5	978461308
23	2174	4	978461410
23	2176	2	978466366
23	1375	3	978464461
23	3489	2	978461604
23	3052	5	993706558
23	2259	2	993706924
23	3702	1	978464267
23	2761	3	978463711
23	1965	4	978464076
23	32	4	978464112
23	34	3	978465212
23	293	2	978462452
23	296	5	978462095
23	3147	2	978465744
23	52	4	978465537
23	1625	4	978466204
23	951	3	978459882
23	2000	4	978462735
23	3740	5	993706593
23	1206	3	978464019
23	2009	4	978464645
23	2948	4	978460152
23	76	3	978464461
23	3175	3	978464112
23	2011	4	978464541
23	2529	3	978464076
23	1227	2	978462330
23	2390	2	978465575
23	125	3	978465419
23	2100	4	978461410
23	1306	5	978464598
23	1674	2	978466115
23	1676	3	978464211
24	592	4	978135247
24	1777	4	978133171
24	1788	3	978133814
24	175	4	978133814
24	2081	4	978132083
24	3608	3	978132083
24	2734	3	978134456
24	3104	4	978132040
24	329	3	978135339
24	266	2	978132963
24	3552	5	978132040
24	1958	5	978132183
24	920	5	978134987
24	1027	3	978133933
24	2406	4	978132128
24	364	4	978131578
24	296	5	978132794
24	372	1	978133072
24	2001	3	978132163
24	3175	4	978135218
24	1213	5	978132571
24	1580	4	978134324
24	1584	2	978133665
24	1221	5	978132463
24	1225	4	978132516
24	1090	4	978132818
24	1674	4	978134987
25	2628	5	978130670
25	2700	2	978131240
25	2490	4	978131157
25	1917	4	978132586
25	2804	2	978386028
25	2094	3	978132504
25	1876	2	978132424
25	260	5	978131930
25	3623	4	978131137
25	2692	5	978131194
25	1544	3	978132766
25	3156	5	978132424
25	1129	4	978132234
25	2502	5	978131157
25	1210	5	978132138
25	110	3	978133273
25	480	4	978132180
26	719	3	978271742
26	1682	5	978138796
26	724	3	978145618
26	3501	3	978141118
26	3360	5	978146594
26	585	2	978139966
26	587	3	978138656
26	588	3	978142422
26	1	3	978130703
26	804	4	978145105
26	2712	3	978139371
26	592	3	978146876
26	593	3	978130429
26	234	3	978140049
26	1422	3	978139827
26	252	4	978141219
26	762	3	978145597
26	333	1	978145560
26	3114	3	978141494
26	3552	3	978271401
26	1013	3	978273355
26	1880	3	978140311
26	1954	3	978272643
26	1955	3	978273004
26	3489	3	978271603
26	416	3	978146104
26	2321	5	978139101
26	1457	4	978276041
26	3705	3	978142486
26	784	1	978139991
26	1028	1	978142738
26	1966	4	978138630
26	1968	4	978141494
26	3130	3	978146180
26	38	2	978145985
26	2268	4	978138575
26	1394	5	978141439
26	1101	4	978140997
26	500	3	978138871
26	3210	3	978271488
26	364	3	978271665
26	45	5	978275432
26	1541	3	978140139
26	48	3	978141288
26	2858	4	978130715
26	441	2	978142561
26	2355	3	978138608
26	1556	2	978141377
26	2795	2	978141602
26	3308	5	978146900
26	1704	5	978130729
26	1569	3	978271742
26	539	2	978138972
26	1713	3	978139991
26	1640	4	978138784
26	467	3	978144646
26	2375	3	978141913
26	2950	3	978147235
26	2881	3	978271461
26	612	2	978145202
26	542	3	978140370
26	472	3	978145453
26	3257	4	978139867
26	628	3	978138886
26	2469	5	978141095
26	2541	5	978142080
26	3274	3	978139333
26	208	2	978144615
26	2042	2	978145709
26	1240	4	978143197
27	1248	5	978128920
27	2997	5	978129418
27	2	1	978129692
27	1265	3	978129566
27	1267	5	978129222
27	1282	4	978129053
27	3469	5	978129930
27	3030	5	978129302
27	1294	5	978129509
27	913	5	978129176
27	3072	3	978129527
27	971	5	978129982
27	2100	2	978129662
28	1179	4	978126422
28	650	3	978126224
28	1266	3	978126545
28	1411	4	978126277
28	2080	3	978126370
28	266	2	978982323
28	2908	4	978125358
28	1968	5	978126393
28	357	3	978126093
28	39	4	978126393
28	1537	4	978126049
28	2918	5	978125359
28	1617	2	978125515
28	454	2	978125255
28	1704	4	978126277
28	3097	4	978125624
28	1200	4	978125796
28	2881	3	978125358
28	1225	5	978125672
28	551	4	978982185
28	3260	3	978126370
28	1302	3	978126031
28	1230	4	978125607
29	3793	1	978136022
29	2991	4	978136203
29	1252	3	978122988
29	589	4	978135871
29	1198	5	978135796
29	3104	3	978136022
29	1387	5	978135833
29	858	5	978122910
29	3639	4	978136274
29	353	4	978136162
29	2403	4	978136274
29	288	5	978136129
29	1036	5	978135796
29	377	3	978136098
29	2944	5	978135871
29	1214	4	978135796
29	1215	2	978136022
29	541	3	978122988
29	2527	5	978136203
29	110	5	978135913
29	3769	3	978136098
29	1085	4	978123040
29	2534	3	978136098
30	1265	4	978122110
30	2571	4	978122092
30	162	2	978122010
30	1922	3	978121871
30	2762	4	978122035
30	2966	2	978121997
30	1097	5	978121513
30	2544	4	978121513
31	2135	4	978120686
31	2064	3	978121060
31	1269	5	978121329
31	1197	5	978120971
31	3448	3	978121476
31	1777	3	978121447
31	1270	5	978120938
31	2078	4	978121329
31	3525	2	978121815
31	2080	5	978121219
31	3462	4	978121357
31	3396	4	978121160
31	905	5	978121140
31	2245	4	978121357
31	2915	3	978121060
31	1976	1	978120757
31	440	4	978121400
31	2935	4	978121716
31	2936	3	978120364
31	3096	5	978120938
31	961	4	978120735
31	3671	5	978121447
31	2874	3	978120938
31	3690	4	978120364
31	1304	5	978121038
31	3349	2	978121516
32	3286	1	978126476
32	589	4	978123849
32	593	5	978123515
32	1358	4	978123515
32	32	5	978121599
32	3072	5	978118683
32	3159	2	978122583
32	457	3	978123831
32	3751	4	978118859
32	2959	4	978121579
33	1321	3	978559166
33	2124	3	978985788
33	2991	5	978559073
33	3505	4	978983174
33	1333	5	978558219
33	1263	4	978108825
33	1339	5	978985700
33	1266	4	978109054
33	3516	2	978558395
33	593	5	978108216
33	594	3	978558165
33	2571	3	978109133
33	300	2	978109430
33	3018	2	978982541
33	2071	4	978110296
33	1270	4	978558097
33	1344	4	978109513
33	1345	2	978559312
33	1350	3	978982802
33	2080	3	978558165
33	1358	5	978982693
33	3105	4	978983457
33	902	2	978559044
33	904	4	978108299
33	1294	3	978108740
33	1295	2	978985608
33	2817	2	978108058
33	2746	2	978985788
33	1945	3	978558097
33	260	5	978108571
33	3110	4	978982170
33	3111	3	978108858
33	17	1	978558517
33	919	4	978108416
33	1955	5	978558301
33	2183	5	978558122
33	924	4	978108695
33	926	3	978982783
33	3068	4	978108416
33	932	3	978109250
33	866	2	978109448
33	2916	4	978109782
33	2779	2	978110075
33	364	3	978109488
33	1610	5	978558546
33	2344	3	978110676
33	3147	5	978558182
33	2346	3	978110466
33	3152	3	978109621
33	1994	4	978109639
33	3168	3	978110296
33	2366	3	978558631
33	3169	3	978558462
33	2941	4	978558792
33	1130	4	978110313
33	969	4	978109271
33	1207	5	978982541
33	1061	4	978983262
33	538	2	978983174
33	3681	3	978982449
33	3682	5	978108655
33	1219	5	978108571
33	2959	3	978110716
33	3253	3	978110600
33	1653	2	978559091
33	3186	3	978109889
33	1221	5	978557713
33	1222	4	978558200
33	1084	4	978983262
33	3699	2	978110600
33	1086	4	978109513
33	555	4	978558828
33	1089	5	978559044
33	1090	3	978558041
33	2612	4	978982608
33	1245	2	978110466
34	1680	5	978104358
34	1258	5	978103417
34	2700	4	978103198
34	1	5	978102970
34	7	3	978104490
34	2710	5	978103455
34	1196	5	978103665
34	3388	2	978104238
34	1784	5	978103166
34	1285	5	978103052
34	3104	4	978103106
34	3033	5	978104068
34	2248	5	978102999
34	919	5	978103710
34	2261	5	978104150
34	933	5	978103077
34	1479	4	978104619
34	3087	4	978103368
34	1207	4	978103631
34	2378	3	978104224
34	2888	5	978104630
34	3253	3	978103229
34	2382	1	978104290
34	2383	1	978104279
34	550	4	978104619
34	2100	3	978104105
34	1597	3	978104592
34	1307	5	978103052
35	1252	4	978102202
35	3508	3	978101839
35	1760	1	978102137
35	1269	4	978102272
35	2575	4	978102494
35	2078	2	978102032
35	2088	4	978102155
35	2300	5	978101958
35	1294	4	978101661
35	2671	3	978104050
35	3549	4	978102032
35	2313	3	978101107
35	1370	3	978102460
35	1380	4	978102099
35	357	3	978100740
35	3068	3	978101051
35	1030	1	978102155
35	3725	1	978102099
35	2352	3	978101085
35	1704	4	978102974
35	3812	1	978101732
35	1201	4	978101839
35	2947	3	978104757
35	608	4	978102221
35	971	5	978101573
35	3681	4	978101807
35	1733	4	978104002
35	1096	3	978100295
35	2611	2	978103091
35	2478	1	978101885
36	2987	5	978061914
36	1827	5	978103870
36	3359	5	1015905485
36	3793	4	978061914
36	2058	4	978211470
36	3505	5	978103544
36	1907	4	978061314
36	588	4	978062210
36	223	5	978061597
36	3298	5	978061547
36	2137	5	978062190
36	1265	4	978210620
36	3441	3	978210286
36	2716	4	978063494
36	2145	5	978064036
36	1278	5	978063297
36	1356	5	978062357
36	3104	4	993702241
36	3037	4	978063250
36	1297	3	978064097
36	2746	2	978063871
36	16	3	978211286
36	2245	4	978063797
36	912	5	978210076
36	1374	4	993702241
36	1449	4	978063936
36	3551	4	978211264
36	2321	3	978063826
36	2250	4	978060955
36	3706	3	978211373
36	858	5	993702088
36	2764	4	978211399
36	2694	3	1040544494
36	30	4	978062688
36	1608	5	993702429
36	2269	5	1040544350
36	3712	4	978064060
36	1101	5	993702211
36	2916	4	978210780
36	1616	3	978210267
36	2278	4	978211241
36	2352	4	978063380
36	2355	5	978061314
36	1480	3	978211373
36	3301	4	978061007
36	1701	4	1040544350
36	2369	4	1040544564
36	1569	5	978063992
36	2001	5	993702287
36	1201	4	1015904819
36	1208	5	978210130
36	466	4	978210310
36	2883	2	978210620
36	2959	4	978061656
36	3255	4	978063548
36	555	5	993702114
36	3408	5	983647331
36	3196	4	978210102
36	2395	4	978061850
36	1597	4	993702429
36	2108	3	978063797
36	1307	4	978210699
36	2540	4	978211440
36	3418	3	993702211
36	3785	5	978062812
37	587	5	978057316
37	2321	4	978046375
37	377	4	978056923
37	605	5	978046483
37	3821	1	978056323
37	2100	3	978056901
37	1094	2	978056876
37	708	5	978057063
37	1247	5	978056617
38	648	3	978045876
38	141	3	978045807
38	215	3	978044874
38	2059	4	978046369
38	588	4	978046270
38	2082	4	978046407
38	2805	3	978045228
38	838	4	978044682
38	265	2	978044548
38	339	4	978044896
38	1441	3	978044896
38	3623	3	978045876
38	2324	5	978045382
38	1380	4	978046582
38	39	4	978044644
38	2336	4	978045400
38	500	4	978045823
38	1620	4	978046134
38	1569	4	978044916
38	531	3	978044473
38	543	3	978044808
38	3259	3	978045193
38	1801	4	978045193
38	1247	4	978045768
39	223	5	978043841
39	318	5	978043535
39	2683	3	978043753
39	24	4	978044262
39	2908	3	978043814
39	2692	5	978044301
39	3578	5	978044073
39	3175	4	978044073
40	2054	2	978039891
40	653	4	978040023
40	2	5	978040739
40	303	3	978040023
40	2816	1	978041398
40	2817	1	978041398
40	912	5	978041037
40	1375	4	978039922
40	919	5	978039514
40	421	2	978039693
40	2402	2	978041370
40	3643	4	978041279
40	1129	3	978039819
40	897	4	978041189
40	1208	4	978041091
40	1210	3	978039301
40	2013	1	978039958
40	976	4	978041189
40	1073	5	978039629
40	1580	3	978039714
40	2537	1	978040922
40	2105	3	978039891
41	224	1	978039835
41	2762	5	978041394
41	2699	1	978039990
42	2989	3	978041044
42	1253	4	978039215
42	653	3	978041186
42	1909	3	978039452
42	2064	3	978041777
42	733	3	978040992
42	2640	4	978039384
42	593	5	978041567
42	2716	3	978041829
42	1917	3	978039566
42	165	4	978041113
42	748	3	978039590
42	317	4	978041324
42	185	3	978039711
42	2094	4	978039741
42	3471	5	978040211
42	10	3	978041065
42	198	4	978039300
42	1518	4	978041143
42	1376	4	978039266
42	919	5	978041634
42	1954	3	978040875
42	24	5	978040342
42	1527	3	978039509
42	780	3	978039352
42	3638	5	978039543
42	2193	4	978041044
42	367	3	978041282
42	1049	2	978041164
42	2423	4	978041899
42	457	4	978040857
42	1200	5	978039266
42	2948	4	978040857
42	1573	3	978040279
42	1210	5	978039170
42	3256	4	978041017
42	2527	5	978039542
42	1580	3	978039384
42	1584	5	978040259
42	3698	3	978040406
42	1591	2	978039990
42	2100	3	978041282
42	1301	4	978039215
42	2115	3	978040992
42	1240	5	978040211
42	2986	4	978039771
43	2997	5	978026432
43	3298	4	978026432
43	2712	3	978026495
43	830	4	978026345
43	2605	4	978026483
43	2396	5	978026580
44	2987	5	978040332
44	1754	1	1004411574
44	587	2	1004410065
44	3000	3	1004410532
44	733	4	1004410618
44	1196	5	978040690
44	1197	5	978019688
44	2712	2	978019446
44	594	5	978040198
44	2716	4	978020022
44	1270	5	978019549
44	1274	3	978018972
44	741	4	1004410877
44	316	4	1004410724
44	317	2	1004410334
44	2080	5	978019666
44	3466	3	1004410300
44	3108	3	1004411945
44	3044	5	978041253
44	2174	4	978019641
44	1952	3	978019279
44	349	3	1004410707
44	2699	4	1004410047
44	1394	3	978019611
44	3717	4	978018699
44	1984	1	978041370
44	1985	1	978041370
44	1986	1	978041370
44	2797	4	978019688
44	3168	5	978019517
44	2366	5	978019260
44	968	1	978041551
44	2875	2	1004411709
44	1064	4	978018522
44	3175	2	1004410590
44	1645	3	1004409889
44	2017	2	1004410364
44	3251	4	1004410197
44	2968	2	1004410618
44	3412	2	1004410590
44	2470	3	1004410707
44	1748	3	978040762
44	2110	3	1004409998
44	3927	5	978019260
44	3928	4	1004411407
44	2046	4	978040897
45	719	2	977991882
45	2558	3	977989242
45	218	3	977991584
45	2124	3	977990953
45	2052	1	977991240
45	1186	4	977987926
45	3507	4	977990745
45	3873	3	977990222
45	2065	4	977988650
45	1265	4	977988253
45	1914	1	977990251
45	2717	3	977991925
45	235	3	977990099
45	168	3	977989339
45	2144	3	977991163
45	1270	5	977990190
45	1286	4	977988697
45	3534	2	977991319
45	3608	4	977990773
45	2598	2	977991613
45	2599	3	977990077
45	1500	1	977990604
45	186	2	977991751
45	1292	2	977990135
45	3540	2	977988289
45	266	4	977988937
45	2241	3	977991751
45	3044	5	977988650
45	910	5	977990018
45	911	4	977988540
45	914	4	977988097
45	25	4	977988540
45	276	3	977989242
45	2252	2	977991372
45	1453	2	977991699
45	35	2	977988890
45	287	2	977991722
45	435	2	977991536
45	3076	3	977991240
45	943	3	977988400
45	1043	2	977989366
45	2858	3	977990018
45	951	3	977990018
45	955	4	977990018
45	1701	2	977991217
45	1632	2	977989501
45	1639	3	977988561
45	2369	5	977988735
45	3099	5	977990698
45	2870	2	977990805
45	605	3	977989009
45	532	2	977991821
45	74	3	977989212
45	3175	5	977990569
45	1571	2	977988697
45	3684	4	977988697
45	2884	2	977989445
45	3259	4	977988968
45	2020	3	977988182
45	1733	3	977988514
45	489	3	977991904
45	2396	3	977988182
45	2109	2	977991441
45	2037	2	977991699
45	205	2	977990879
45	1244	4	977988138
46	1327	5	977979412
46	1261	5	977979427
46	2160	5	977979091
46	1976	5	977979275
46	1978	5	977979275
46	1979	5	977979275
46	1985	5	977978844
46	529	1	977979482
46	3677	1	977979482
46	2107	5	977979232
47	1193	4	977978345
47	318	4	977978548
47	249	4	977978739
47	608	3	977978658
48	2989	3	978066164
48	2124	3	978063476
48	2126	3	978066272
48	2053	2	978147496
48	3869	3	978145679
48	1183	3	978012821
